index_source,id_source,title_source,authors_source,authors_pub,title_pub,titleMatch,url_source,cited_by_source,id_target,title,authors,totalCitations,url,authoerOverlaps,selfcitations
926,14352300954901449177,Novel genetic locus implicated for HIV-1 acquisition with putative regulatory links to HIV replication and infectivity: a genome-wide association study,"EO Johnson, DB Hancock, NC Gaddis, JL Levy…","EO JOHNSON,DB HANCOCK,NC GADDIS,JL LEVY,G PAGE,SP NOVAK,C GLASHEEN,NL SACCONE,JP RICE,MP MOREAU,KF DOHENY,JM ROMM,AI BROOKS,AH KRAL",Correction: Novel Genetic Locus Implicated for HIV-1 Acquisition with Putative Regulatory Links to HIV Replication and Infectivity: A Genome-Wide Association Study.,High,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0118149,24.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,0
927,5790439986703447607,The GPSM2/LGN GoLoco motifs are essential for hearing,"Y Bhonker, A Abu-Rayyan, K Ushakov…","Y BHONKER,A ABU-RAYYAN,K USHAKOV,L AMIR-ZILBERSTEIN,S SHIVATZKI,O YIZHAR-BARNEA,T ELKAN-MILLER,E TAYEB-FLIGELMAN,SM KIM,M LANDAU,M KANAAN,P CHEN,F MATSUZAKI,D SPRINZAK,KB AVRAHAM",The GPSM2/LGN GoLoco motifs are essential for hearing.,High,https://link.springer.com/content/pdf/10.1007/s00335-015-9614-7.pdf,25.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,0
456,8750993036277774656,Loss of the canonical spindle orientation function in the Pins/LGN homolog AGS 3,"M Saadaoui, D Konno, K Loulier, R Goiame…","M SAADAOUI,D KONNO,K LOULIER,R GOIAME,V JADHAV,M MAPELLI,F MATSUZAKI,X MORIN",Loss of the canonical spindle orientation function in the Pins/LGN homolog AGS3.,High,https://www.embopress.org/doi/abs/10.15252/embr.201643048,14.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,0
461,7993336618937439885,Unreported intrinsic disorder in proteins: Building connections to the literature on IDPs,VN Uversky,VN UVERSKY,Unreported intrinsic disorder in proteins: Building connections to the literature on IDPs.,High,https://www.tandfonline.com/doi/abs/10.4161/21690693.2014.970499,11.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,-1
463,13967671550504127689,Structural basis for the recognition of the scaffold protein Frmpd4/Preso1 by the TPR domain of the adaptor protein LGN,"H Takayanagi, S Yuzawa, H Sumimoto","H TAKAYANAGI,S YUZAWA,H SUMIMOTO",Structural basis for the recognition of the scaffold protein Frmpd4/Preso1 by the TPR domain of the adaptor protein LGN.,High,https://scripts.iucr.org/cgi-bin/paper?tb5073,9.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,-1
931,805752807406250569,Targeted deletion of an NRL- and CRX-regulated alternative promoter specifically silences FERM and PDZ domain containing 1 (Frmpd1) in rod photoreceptors,"CK Campla, H Mast, L Dong, J Lei…","CK CAMPLA,H MAST,L DONG,J LEI,S HALFORD,S SEKARAN,A SWAROOP",Targeted deletion of an NRL- and CRX-regulated alternative promoter specifically silences FERM and PDZ domain containing 1 (Frmpd1) in rod photoreceptors.,High,https://academic.oup.com/hmg/article-abstract/28/5/804/5184335,6.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,0
932,12630073034509291441,FRMPD1 activates the Hippo pathway via interaction with WWC3 to suppress the proliferation and invasiveness of lung cancer cells,"X Rong, Q Han, X Lin, J Kremerskothen…","X RONG,Q HAN,X LIN,J KREMERSKOTHEN,E WANG",FRMPD1 activates the Hippo pathway via interaction with WWC3 to suppress the proliferation and invasiveness of lung cancer cells.,High,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6497479/,5.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,0
476,8124179305239420895,Elucidating the protein substrate recognition of O-GlcNAc transferase (OGT) toward O-GlcNAcase (OGA) using a GlcNAc electrophilic probe,"A Kositzke, D Fan, A Wang, H Li, M Worth…","A KOSITZKE,D FAN,A WANG,H LI,M WORTH,J JIANG",Elucidating the protein substrate recognition of O-GlcNAc transferase (OGT) toward O-GlcNAcase (OGA) using a GlcNAc electrophilic probe.,High,https://www.sciencedirect.com/science/article/pii/S0141813020352430,4.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,0
934,10420991566247328152,Polarized and stage-dependent distribution of immunoreactivity for novel PDZ-binding protein Preso1 in adult neurogenic regions,"ES Lee, WR Kim, Y Kim, HW Lee…","ES LEE,WR KIM,Y KIM,HW LEE,H KIM,W SUN",Polarized and Stage-Dependent Distribution of Immunoreactivity for Novel PDZ-Binding Protein Preso1 in Adult Neurogenic Regions.,High,https://synapse.koreamed.org/articles/1086100,1.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,0
498,GE-Nr98_glwJ,Protein Source N-ter/Function,RF Bacillus,,,None,https://pdfs.semanticscholar.org/f0cf/594154fbaa9e779dc0f1ded34ef3933169b6.pdf,,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,-1
885,6364650964909245135,Functional Analysis of Wild-Type LGN and T450 Mutants,R Elnicki,,,None,,,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,-1
937,9062747401946435601,Novel genetic locus implicated for HIV-1 acquisition with putative regulatory links to HIV replication and infectivity: A genome-wide association study,"NL Saccone, JP Rice, LJ Bierut","EO JOHNSON,DB HANCOCK,NC GADDIS,JL LEVY,G PAGE,SP NOVAK,C GLASHEEN,NL SACCONE,JP RICE,MP MOREAU,KF DOHENY,JM ROMM,AI BROOKS,AH KRAL",Correction: Novel Genetic Locus Implicated for HIV-1 Acquisition with Putative Regulatory Links to HIV Replication and Infectivity: A Genome-Wide Association Study.,High,http://digitalcommons.wustl.edu/cgi/viewcontent.cgi?article=4786&context=open_access_pubs,,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,-1
760,2243660128242515037,PDZ domains as drug targets,"NR Christensen, J Čalyševa…","NR CHRISTENSEN,J ČALYŠEVA,EFA FERNANDES,S LÜCHOW,LS CLEMMENSEN,LM HAUGAARD-KEDSTRÖM,K STRØMGAARD",PDZ Domains as Drug Targets.,High,https://onlinelibrary.wiley.com/doi/abs/10.1002/adtp.201800143,36.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,"F Ye, W Liu, Y Shang, M Zhang",10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,0,0
939,9694703631883147717,MDA-9/Syntenin (SDCBP): Novel gene and therapeutic target for cancer metastasis,"SK Das, S Maji, SL Wechman, P Bhoopathi…","SK DAS,S MAJI,SL WECHMAN,P BHOOPATHI,AK PRADHAN,S TALUKDAR,D SARKAR,J LANDRY,C GUO,XY WANG,WK CAVENEE,L EMDAD,PB FISHER",MDA-9/Syntenin (SDCBP): Novel gene and therapeutic target for cancer metastasis.,High,https://www.sciencedirect.com/science/article/pii/S1043661820303625,10.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,"F Ye, W Liu, Y Shang, M Zhang",10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,0,0
940,10108459805889082012,Probing protein allostery as a residue-specific concept via residue response maps,"HS Hayatshahi, E Ahuactzin, P Tao…","HS HAYATSHAHI,E AHUACTZIN,P TAO,S WANG,J LIU",Probing Protein Allostery as a Residue-Specific Concept via Residue Response Maps.,High,https://pubs.acs.org/doi/abs/10.1021/acs.jcim.9b00447,8.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,"F Ye, W Liu, Y Shang, M Zhang",10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,0,0
941,17656956213456560667,Identification and characterization of a novel calmodulin binding site in Drosophila TRP C-terminus,"ZL Sun, YH Zheng, W Liu","Z SUN,Y ZHENG,W LIU",Identification and characterization of a novel calmodulin binding site in Drosophila TRP C-terminus.,High,https://www.sciencedirect.com/science/article/pii/S0006291X18310465,7.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,"F Ye, W Liu, Y Shang, M Zhang",10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,1,1
942,5947894720460914602,An unexpected INAD PDZ tandem-mediated plcβ binding in Drosophila photo receptors,"F Ye, Y Huang, J Li, Y Ma, C Xie, Z Liu, X Deng, J Wan…","F YE,Y HUANG,J LI,Y MA,C XIE,Z LIU,X DENG,J WAN,T XUE,W LIU,M ZHANG",An unexpected INAD PDZ tandem-mediated plcβ binding in ,High,https://elifesciences.org/articles/41848,5.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,"F Ye, W Liu, Y Shang, M Zhang",10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,3,1
943,5343763835372582161,Calmodulin binds to Drosophila TRP with an unexpected mode,"W Chen, Z Shen, S Asteriti, Z Chen, F Ye, Z Sun, J Wan…","W CHEN,Z SHEN,S ASTERITI,Z CHEN,F YE,Z SUN,J WAN,C MONTELL,RC HARDIE,W LIU,M ZHANG",Calmodulin binds to Drosophila TRP with an unexpected mode.,High,https://www.sciencedirect.com/science/article/pii/S0969212620304639,2.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,"F Ye, W Liu, Y Shang, M Zhang",10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,3,1
944,14001590311650681140,果蝇 TRP 离子通道 C 端一个新钙调蛋白结合位点的鉴定和分析,郑云华， 刘伟,,,None,http://www.cqvip.com/qk/92593x/201607/669477945.html,1.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,"F Ye, W Liu, Y Shang, M Zhang",10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,0,-1
945,16313223180327537801,The biology of papillomavirus PDZ associations: what do they offer papillomaviruses?,"M Thomas, L Banks","M THOMAS,L BANKS",The biology of papillomavirus PDZ associations: what do they offer papillomaviruses?,High,https://www.sciencedirect.com/science/article/pii/S1879625721001152,,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,"F Ye, W Liu, Y Shang, M Zhang",10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,0,-1
386,10234859283510675042,Crystal structure of the PDZ4 domain of MAGI2 in complex with PBM of ARMS reveals a canonical PDZ recognition mode,"Y Zhang, Z Zhong, J Ye, C Wang","Y ZHANG,Z ZHONG,J YE,C WANG",Crystal structure of the PDZ4 domain of MAGI2 in complex with PBM of ARMS reveals a canonical PDZ recognition mode.,High,https://www.sciencedirect.com/science/article/pii/S0197018621001984,,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,"F Ye, W Liu, Y Shang, M Zhang",10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,0,-1
947,4504638844926524772,Bipartite binding and partial inhibition links DEPTOR and mTOR in a mutually antagonistic embrace,"RL Williams, M Heimhalt, A Berndt, JL Wagstaff…","M HEIMHALT,A BERNDT,J WAGSTAFF,M ANANDAPADAMANABAN,O PERISIC,S MASLEN,S MCLAUGHLIN,CW YU,GR MASSON,A BOLAND,X NI,K YAMASHITA,GN MURSHUDOV,M SKEHEL,SM FREUND,RL WILLIAMS",Bipartite binding and partial inhibition links DEPTOR and mTOR in a mutually antagonistic embrace.,High,https://www.biorxiv.org/content/10.1101/2021.04.28.441853v1.abstract,2.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,"F Ye, W Liu, Y Shang, M Zhang",10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,0,0
948,837117271012718730,Quality of life after traumatic brain injury: a cross-sectional analysis uncovers age-and sex-related differences over the adult life span,"K Rauen, CB Späni, MC Tartaglia, MT Ferretti…","K RAUEN,CB SPÄNI,MC TARTAGLIA,MT FERRETTI,L REICHELT,P PROBST,B SCHÄPERS,F MÜLLER,K JAHN,N PLESNILA",Quality of life after traumatic brain injury: a cross-sectional analysis uncovers age- and sex-related differences over the adult life span.,High,https://link.springer.com/article/10.1007/s11357-020-00273-2,4.0,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,0,0
949,5857655751942380104,Dynamic Neuroimmune Profile during Mid-life Aging in the Female Brain and Implications for Alzheimer Risk,"A Mishra, Y Shang, Y Wang, ER Bacon, F Yin…","A MISHRA,Y SHANG,Y WANG,ER BACON,F YIN,RD BRINTON",Dynamic Neuroimmune Profile during Mid-life Aging in the Female Brain and Implications for Alzheimer Risk.,High,https://www.sciencedirect.com/science/article/pii/S2589004220310269,2.0,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,4,1
950,264089429970931533,Sex differences in Alzheimer's disease: metabolic reprogramming and therapeutic intervention,"LA Demetrius, A Eckert, A Grimm","LA DEMETRIUS,A ECKERT,A GRIMM",Sex differences in Alzheimer's disease: metabolic reprogramming and therapeutic intervention.,High,https://www.sciencedirect.com/science/article/pii/S1043276021002198,1.0,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,0,-1
951,6730046646637034241,Impairments in Brain Bioenergetics in Aging and Tau Pathology: A Chicken and Egg Situation?,A Grimm,A GRIMM,Impairments in Brain Bioenergetics in Aging and Tau Pathology: A Chicken and Egg Situation?,High,https://www.mdpi.com/2073-4409/10/10/2531,,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,0,-1
952,14143756173649334711,A Tale of Two Systems: Lessons Learned from Female Mid-Life Aging with Implications for Alzheimer's Prevention & Treatment,"A Mishra, Y Wang, F Yin, F Vitali, KE Rodgers…","A MISHRA,Y WANG,F YIN,F VITALI,KE RODGERS,M SOTO,L MOSCONI,T WANG,RD BRINTON",A tale of two systems: Lessons learned from female mid-life aging with implications for Alzheimer's prevention & treatment.,High,https://www.sciencedirect.com/science/article/pii/S1568163721002890,,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,3,1
953,6959310030688997180,The Paradox of Precision Medicine,"L Mosconi, C Lee, G Vradenburg…","J KIMMELMAN,I TANNOCK",The paradox of precision medicine.,High,https://agmr.hapres.com/UpLoad/PdfFile/AGMR_1316.pdf,,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,0,0
