id_source,title_source_x,authors_source,url_source,cited_by_source,id_target,title,totalCitations,url,clusterid,authors,index_source,pubmed_id,title_pub,title_source_y,authors_pub,clusterid_google,titleMatch,authoerOverlaps,selfcitations
13481712344419085260,Kank1 and Ki67 expression are associated with poor prognosis in human pulmonary adenocarcinoma,"XC Shen, CJ Ni, ST Xu, SH Zhan…",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7539868/,1.0,10447210572797346197,Structural analyses of key features in the KANK1· KIF21A complex yield mechanistic insights into the cross-talk between microtubules and the cell cortex,8,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10447210572797346197,10447210572797346197,"Z Weng, Y Shang, D Yao, J Zhu, R Zhang",964,33042336.0,Kank1 and Ki67 expression are associated with poor prognosis in human pulmonary adenocarcinoma.,Kank1 and Ki67 expression are associated with poor prognosis in human pulmonary adenocarcinoma,"XC SHEN,CJ NI,ST XU,SH ZHAN,GJ GU",13481712344419085260,High,0,0
4629381751668958892,Sex-dependent effect of APOE on Alzheimer's disease and other age-related neurodegenerative disorders,"J Gamache, Y Yun…",https://journals.biologists.com/dmm/article-abstract/13/8/dmm045211/225237,17.0,6226966544675463357,Evidence in support of chromosomal sex influencing plasma based metabolome vs APOE genotype influencing brain metabolome profile in humanized APOE male and female mice,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6226966544675463357,6226966544675463357,"Yuan Shang, Aarti Mishra, Tian Wang, Yiwei Wang, Maunil Desai, Shuhua Chen, Zisu Mao, Loi Do, Adam S Bernstein, Theodore P Trouard, Roberta D Brinton",965,32859588.0,Sex-dependent effect of ,Sex-dependent effect of APOE on Alzheimer's disease and other age-related neurodegenerative disorders,"J GAMACHE,Y YUN,O CHIBA-FALEK",4629381751668958892,Low,0,0
10479731830503340659,Sex differences in Alzheimer's disease: Insights from the multiomics landscape,"L Guo, MB Zhong, L Zhang, B Zhang, D Cai",https://www.sciencedirect.com/science/article/pii/S0006322321010982,7.0,6226966544675463357,Evidence in support of chromosomal sex influencing plasma based metabolome vs APOE genotype influencing brain metabolome profile in humanized APOE male and female mice,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6226966544675463357,6226966544675463357,"Yuan Shang, Aarti Mishra, Tian Wang, Yiwei Wang, Maunil Desai, Shuhua Chen, Zisu Mao, Loi Do, Adam S Bernstein, Theodore P Trouard, Roberta D Brinton",966,33896621.0,Sex Differences in Alzheimer's Disease: Insights From the Multiomics Landscape.,Sex differences in Alzheimer's disease: Insights from the multiomics landscape,"L GUO,MB ZHONG,L ZHANG,B ZHANG,D CAI",10479731830503340659,High,0,-1
3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer's risk in female brain,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin…",https://www.nature.com/articles/s41598-020-65402-5,9.0,6226966544675463357,Evidence in support of chromosomal sex influencing plasma based metabolome vs APOE genotype influencing brain metabolome profile in humanized APOE male and female mice,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6226966544675463357,6226966544675463357,"Yuan Shang, Aarti Mishra, Tian Wang, Yiwei Wang, Maunil Desai, Shuhua Chen, Zisu Mao, Loi Do, Adam S Bernstein, Theodore P Trouard, Roberta D Brinton",967,32444841.0,Midlife Chronological and Endocrinological Transitions in Brain Metabolism: System Biology Basis for Increased Alzheimer's Risk in Female Brain.,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer's risk in female brain,"Y WANG,Y SHANG,A MISHRA,E BACON,F YIN,R BRINTON",3631838011706124608,High,0,0
16962690561967728182,Sex-dependent calcium hyperactivity due to lysosomal-related dysfunction in astrocytes from APOE4 versus APOE3 gene targeted replacement mice,R Larramona-Arcas…,https://molecularneurodegeneration.biomedcentral.com/articles/10.1186/s13024-020-00382-8,10.0,6226966544675463357,Evidence in support of chromosomal sex influencing plasma based metabolome vs APOE genotype influencing brain metabolome profile in humanized APOE male and female mice,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6226966544675463357,6226966544675463357,"Yuan Shang, Aarti Mishra, Tian Wang, Yiwei Wang, Maunil Desai, Shuhua Chen, Zisu Mao, Loi Do, Adam S Bernstein, Theodore P Trouard, Roberta D Brinton",968,32517777.0,Sex-dependent calcium hyperactivity due to lysosomal-related dysfunction in astrocytes from APOE4 versus APOE3 gene targeted replacement mice.,Sex-dependent calcium hyperactivity due to lysosomal-related dysfunction in astrocytes from APOE4 versus APOE3 gene targeted replacement mice,"R LARRAMONA-ARCAS,C GONZÁLEZ-ARIAS,G PEREA,A GUTIÉRREZ,J VITORICA,T GARCÍA-BARRERA,JL GÓMEZ-ARIZA,R PASCUA-MAESTRO,MD GANFORNINA,E KARA,E HUDRY,M MARTINEZ-VICENTE,M VILA,E GALEA,R MASGRAU",16962690561967728182,High,0,0
14296914632596536355,Metabolomic Alterations in the Blood and Brain in Association with Alzheimer's Disease: Evidence from in vivo to Clinical Studies,"S Sriwichaiin, N Chattipakorn…",https://content.iospress.com/articles/journal-of-alzheimers-disease/jad210737,,6226966544675463357,Evidence in support of chromosomal sex influencing plasma based metabolome vs APOE genotype influencing brain metabolome profile in humanized APOE male and female mice,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6226966544675463357,6226966544675463357,"Yuan Shang, Aarti Mishra, Tian Wang, Yiwei Wang, Maunil Desai, Shuhua Chen, Zisu Mao, Loi Do, Adam S Bernstein, Theodore P Trouard, Roberta D Brinton",969,34511504.0,Metabolomic Alterations in the Blood and Brain in Association with Alzheimer's Disease: Evidence from in vivo to Clinical Studies.,Metabolomic Alterations in the Blood and Brain in Association with Alzheimer's Disease: Evidence from in vivo to Clinical Studies,"S SRIWICHAIIN,N CHATTIPAKORN,SC CHATTIPAKORN",14296914632596536355,High,0,0
14852259355926788430,Preventing Alzheimer's disease within reach by 2025: Targeted‐risk‐AD‐prevention (TRAP) strategy,"F Vitali, GL Branigan, RD Brinton",https://alz-journals.onlinelibrary.wiley.com/doi/abs/10.1002/trc2.12190,,6226966544675463357,Evidence in support of chromosomal sex influencing plasma based metabolome vs APOE genotype influencing brain metabolome profile in humanized APOE male and female mice,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6226966544675463357,6226966544675463357,"Yuan Shang, Aarti Mishra, Tian Wang, Yiwei Wang, Maunil Desai, Shuhua Chen, Zisu Mao, Loi Do, Adam S Bernstein, Theodore P Trouard, Roberta D Brinton",970,34584937.0,Preventing Alzheimer's disease within reach by 2025: Targeted-risk-AD-prevention (TRAP) strategy.,Preventing Alzheimer's disease within reach by 2025: Targeted‐risk‐AD‐prevention (TRAP) strategy,"F VITALI,GL BRANIGAN,RD BRINTON",14852259355926788430,High,1,1
14143756173649334711,A Tale of Two Systems: Lessons Learned from Female Mid-Life Aging with Implications for Alzheimer's Prevention & Treatment,"A Mishra, Y Wang, F Yin, F Vitali, KE Rodgers…",https://www.sciencedirect.com/science/article/pii/S1568163721002890,,6226966544675463357,Evidence in support of chromosomal sex influencing plasma based metabolome vs APOE genotype influencing brain metabolome profile in humanized APOE male and female mice,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6226966544675463357,6226966544675463357,"Yuan Shang, Aarti Mishra, Tian Wang, Yiwei Wang, Maunil Desai, Shuhua Chen, Zisu Mao, Loi Do, Adam S Bernstein, Theodore P Trouard, Roberta D Brinton",952,34929348.0,A tale of two systems: Lessons learned from female mid-life aging with implications for Alzheimer's prevention & treatment.,A Tale of Two Systems: Lessons Learned from Female Mid-Life Aging with Implications for Alzheimer's Prevention & Treatment,"A MISHRA,Y WANG,F YIN,F VITALI,KE RODGERS,M SOTO,L MOSCONI,T WANG,RD BRINTON",14143756173649334711,High,0,0
15699679757863684213,Synaptic targeting and function of SAPAPs mediated by phosphorylation-dependent binding to PSD-95 MAGUKs,"J Zhu, Q Zhou, Y Shang, H Li, M Peng, X Ke, Z Weng…",https://www.sciencedirect.com/science/article/pii/S2211124717317916,30.0,7987506880445441036,Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7987506880445441036,7987506880445441036,"Y Xia, Y Shang, R Zhang, J Zhu",288,29281827.0,Synaptic Targeting and Function of SAPAPs Mediated by Phosphorylation-Dependent Binding to PSD-95 MAGUKs.,Synaptic targeting and function of SAPAPs mediated by phosphorylation-dependent binding to PSD-95 MAGUKs,"J ZHU,Q ZHOU,Y SHANG,H LI,M PENG,X KE,Z WENG,R ZHANG,X HUANG,SSC LI,G FENG,Y LU,M ZHANG",15699679757863684213,High,2,1
6544785304134805515,Mechanisms of MAGUK-mediated cellular junctional complex organization,"F Ye, M Zeng, M Zhang",https://www.sciencedirect.com/science/article/pii/S0959440X17301070,23.0,7987506880445441036,Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7987506880445441036,7987506880445441036,"Y Xia, Y Shang, R Zhang, J Zhu",63,28917202.0,Mechanisms of MAGUK-mediated cellular junctional complex organization.,Mechanisms of MAGUK-mediated cellular junctional complex organization,"F YE,M ZENG,M ZHANG",6544785304134805515,High,0,-1
4023046620459650626,Characterizing the Binding Sites for GK Domain of DLG1 and DLG4 via Molecular Dynamics Simulation,"H Li, Q Chen, C Shan, C Guo, X Yang…",https://www.frontiersin.org/articles/10.3389/fmolb.2020.00001/full,,7987506880445441036,Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7987506880445441036,7987506880445441036,"Y Xia, Y Shang, R Zhang, J Zhu",355,32039235.0,Characterizing the Binding Sites for GK Domain of DLG1 and DLG4 via Molecular Dynamics Simulation.,Characterizing the Binding Sites for GK Domain of DLG1 and DLG4 via Molecular Dynamics Simulation,"H LI,Q CHEN,C SHAN,C GUO,X YANG,Y CHEN,J ZHU,Q OUYANG",4023046620459650626,High,0,0
1719131154357820367,MPP2 Interacts With SK2 Rescue The Excitability of Glutamatergic Neurons in The BLA and Facilitate The Extinction of Conditioned Fear in Mice,"XH Peng, PP Chen, Y Zhang, K Wu, N Ji, J Gao…",https://www.researchsquare.com/article/rs-1036689/latest.pdf,,7987506880445441036,Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7987506880445441036,7987506880445441036,"Y Xia, Y Shang, R Zhang, J Zhu",975,,,MPP2 Interacts With SK2 Rescue The Excitability of Glutamatergic Neurons in The BLA and Facilitate The Extinction of Conditioned Fear in Mice,,1719131154357820367,None,0,0
4853085254690569857,Entropy of stapled peptide inhibitors in free state is the major contributor to the improvement of binding affinity with the GK domain,"IC Unarta, J Xu, Y Shang, CHP Cheung, R Zhu…",https://pubs.rsc.org/en/content/articlehtml/2021/cb/d1cb00087j,,7987506880445441036,Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7987506880445441036,7987506880445441036,"Y Xia, Y Shang, R Zhang, J Zhu",375,,,Entropy of stapled peptide inhibitors in free state is the major contributor to the improvement of binding affinity with the GK domain,,4853085254690569857,None,1,1
11244593747392540725,Image recognition method for fault service action of tennis based on feature matching,S Jin,https://www.inderscienceonline.com/doi/abs/10.1504/IJBM.2021.114641,,7987506880445441036,Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7987506880445441036,7987506880445441036,"Y Xia, Y Shang, R Zhang, J Zhu",922,,,Image recognition method for fault service action of tennis based on feature matching,,11244593747392540725,None,0,-1
FAsx7nRlLi4J,Human Motion Target Recognition Using Convolutional Neural Network and Global Constraint Block Matching,"W Liu, S Li",https://ieeexplore.ieee.org/abstract/document/9058693/,,7987506880445441036,Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain,7,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7987506880445441036,7987506880445441036,"Y Xia, Y Shang, R Zhang, J Zhu",923,,,Human Motion Target Recognition Using Convolutional Neural Network and Global Constraint Block Matching,,FAsx7nRlLi4J,None,0,-1
9318080425036117333,SAP97 regulates behavior and expression of schizophrenia risk enriched gene sets in mouse hippocampus,"P Gupta, OE Uner, S Nayak, GR Grant, RG Kalb",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0200477,8.0,2548263652170216838,SAP97 binding partner CRIPT promotes dendrite growth in vitro and in vivo,5,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2548263652170216838,2548263652170216838,"Lei Zhang, Angela Marie Jablonski, Jelena Mojsilovic-Petrovic, Hua Ding, Steven Seeholzer, Ian Paterson Newton, Inke Nathke, Rachael Neve, JinBin Zhai, Yuan Shang, Mingjie Zhang, Robert Gordon Kalb",979,29995933.0,SAP97 regulates behavior and expression of schizophrenia risk enriched gene sets in mouse hippocampus.,SAP97 regulates behavior and expression of schizophrenia risk enriched gene sets in mouse hippocampus,"P GUPTA,OE UNER,S NAYAK,GR GRANT,RG KALB",9318080425036117333,High,1,1
8752013415095415290,Functional interplay between protein domains in a supramodular structure involving the postsynaptic density protein PSD-95,"L Laursen, E Karlsson, S Gianni, P Jemth",https://www.jbc.org/article/S0021-9258(17)48309-8/abstract,8.0,2548263652170216838,SAP97 binding partner CRIPT promotes dendrite growth in vitro and in vivo,5,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2548263652170216838,2548263652170216838,"Lei Zhang, Angela Marie Jablonski, Jelena Mojsilovic-Petrovic, Hua Ding, Steven Seeholzer, Ian Paterson Newton, Inke Nathke, Rachael Neve, JinBin Zhai, Yuan Shang, Mingjie Zhang, Robert Gordon Kalb",112,,,Functional interplay between protein domains in a supramodular structure involving the postsynaptic density protein PSD-95,,8752013415095415290,None,0,-1
11918702511576972000,Divergent Evolution of a Protein–Protein Interaction Revealed through Ancestral Sequence Reconstruction and Resurrection,"L Laursen, J Čalyševa, TJ Gibson…",https://academic.oup.com/mbe/article-abstract/38/1/152/5880556,1.0,2548263652170216838,SAP97 binding partner CRIPT promotes dendrite growth in vitro and in vivo,5,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2548263652170216838,2548263652170216838,"Lei Zhang, Angela Marie Jablonski, Jelena Mojsilovic-Petrovic, Hua Ding, Steven Seeholzer, Ian Paterson Newton, Inke Nathke, Rachael Neve, JinBin Zhai, Yuan Shang, Mingjie Zhang, Robert Gordon Kalb",160,32750125.0,Divergent Evolution of a Protein-Protein Interaction Revealed through Ancestral Sequence Reconstruction and Resurrection.,Divergent Evolution of a Protein–Protein Interaction Revealed through Ancestral Sequence Reconstruction and Resurrection,"L LAURSEN,J ČALYŠEVA,TJ GIBSON,P JEMTH",11918702511576972000,High,0,0
10371094073877480413,Interaction between CRIPT and PSD-95 is required for proper dendritic arborization in hippocampal neurons,"A Omelchenko, H Menon, SG Donofrio, G Kumar…",https://link.springer.com/article/10.1007/s12035-020-01895-5,2.0,2548263652170216838,SAP97 binding partner CRIPT promotes dendrite growth in vitro and in vivo,5,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2548263652170216838,2548263652170216838,"Lei Zhang, Angela Marie Jablonski, Jelena Mojsilovic-Petrovic, Hua Ding, Steven Seeholzer, Ian Paterson Newton, Inke Nathke, Rachael Neve, JinBin Zhai, Yuan Shang, Mingjie Zhang, Robert Gordon Kalb",166,32157575.0,Interaction Between CRIPT and PSD-95 Is Required for Proper Dendritic Arborization in Hippocampal Neurons.,Interaction between CRIPT and PSD-95 is required for proper dendritic arborization in hippocampal neurons,"A OMELCHENKO,H MENON,SG DONOFRIO,G KUMAR,HM CHAPMAN,J ROSHAL,ER MARTINEZ-MONTES,TL WANG,MR SPALLER,BL FIRESTEIN",10371094073877480413,High,0,0
